id	extent	pages	description	type	rights	identifier	format	date	coverage	publisher	language	contributor	title	creator
339719648	311 S	311		Lehrbuch		978-3-658-10454-2␟3-658-10454-6	Language material	2015			ger		Quantum Computing verstehen - Grundlagen - Anwendungen - Perspektiven	Homeister, Matthias
265717116	144 S	144	Zielpublikum: Kinder und Jugendliche	Jugendsachbuch␟Beispielsammlung		978-3-401-06729-2␟3-401-06729-X	Language material	2011			ger		Eine Null im Alltag? - die erstaunliche Welt der Mathematik	Demant, David
28222596X	395 S	395	Register	Aufsatzsammlung␟Afusatzsammlung␟Études diverses		978-3-03778-143-2	Language material	2009			ger	Niederberger, Lukas␟Müller, Lars	Es glaubt - suchen nach Spiritualität und Religion	
280058934	115 S	115	Diss. phil.-nat. Univ. Bern, 2009␟Literaturverz	Hochschulschrift			Language material	2009			eng		Design, realization and operation of prototype Liquid Argon Time Projection Chambers for future large-size, underground neutrino observatories -	Rossi, Biagio
332850099	648 S	648	Literaturangaben			978-3-95768-123-2	Language material	2014			ger		Die Philosophen und ihre Kerngedanken - ein geschichtlicher Überblick	Poller, Horst
169587436	358 S	358		Einführung		978-1-4051-8966-8 (hbk.)␟1-4051-8966-5 (hbk.)␟1-4051-8965-7 (pbk.)␟978-1-4051-8965-1 (pbk.)	Language material	2010		Chichester : Wiley-Blackwell	eng		Science and religion - understanding the issues	Morvillo, Nancy
264548604	248 S	248	Includes bibliographical references and index	Aufsatzsammlung		978-0-8264-8842-8␟978-0-8264-8843-5 (pbk.)	Language material	2009		London : Continuum	eng	Tew, Philip	The modernism handbook -	
280223404	346 S	346					Language material	1917	Deutschland	Berlin-Wilmersdorf : Verlag der Wochenschrift Die Aktion	ger	Pfemfert, Franz	Das Aktionsbuch -	
312929544	296 S	296		Aufsatzsammlung		978-3-937416-26-7␟3-937416-26-9	Language material	2010		Berlin : Consassis.de	ger	Schmitt Scheubel, Robert	Im Zentrum - ein Streifzug nicht nur durch das Musik-Feuilleton der Deutschen Allgemeinen Zeitung, 1923-1931	
484350242	xvii, 465 p	465	Includes bibliographical references and index␟1. Introduction -- 2. Clifford algebra in Euclidean 3-space -- 3. Clifford algebra in Minkowski 4-space -- 4. Clifford algebra in flat n-space -- 5. Curved spaces -- 6. The Gauss-Bonnet formula -- 7. Some extrinsic geometry in En[superscript] -- 8.Non-Euclidean (hyperbolic) geometry -- 9. Ruled surfaces continued -- 10. Lines of curvature -- 11. Minimal surfaces -- 12. Some general relativity -- A. A matrix representation of a Clifford algebra -- B. Construction of matrix representations for dirac vectors -- C. A few terms of the Taylor's series for the urdī-copernican model for the outer planets -- D. A few terms of the Taylor's series for Kepler's orbits	Lehrbuch		0-8176-8282-1 (hbk.)␟978-0-8176-8282-8 (hbk.)	Language material	2012		New York : Birkhäuser	eng		A new approach to differential geometry using Clifford's geometric algebra -	Snygg, John
403689449	449 S	449		Einführung		978-3-642-12061-9␟978-3-642-12062-6 (eBook)␟10.1007/978-3-642-12062-6	Language material	2010		Berlin : Springer	eng		Roots of modern technology - an elegant survey of the basic mathematical and scientific concepts	Wendt, Siegfried
282547959	534 p	534	Essays in English, French, or German␟Includes index	Aufsatzsammlung		978-3-11-021771-1	Language material	2009	Europa␟Europa␟Europe		eng	Bru, Sascha (1976-)	Europa! Europa? - the avant-garde, modernism, and the fate of a continent	
281027234	356 S	356	Register␟Includes index␟Includes bibliographical references␟Filmography	Bibliographie␟Biographie		978-3-03911-420-7␟3-03911-420-4	Language material	2009			ger		Alfred Gong - Leben und Werk	Shchyhlevska, Natalia
292751532	446 S	446	Texte en allemand avec citations en langue originale ; introd. en allemand et en anglais.␟Includes bibliographical references (p. 419) and index	Zitatensammlung␟Lexikon		978-82-91071-25-1	Language material	2011			ger		Anspielungen und Zitate im Werk Ludwig Wittgensteins -	Biesenbach, Hans
275809234	191 S	191	Begleitband zur Wanderausstellung 2013/2014			978-3-487-08518-0	Language material	2012		Hildesheim : Olms	ger		Der Würfel ist gefallen - 5000 Jahre rund um den Kubus	Vogt, Ulrich
304365521	467 S	467	Zugl.: Augsburg, Univ., Diss., 2012	Hochschulschrift		978-3-658-02476-5␟3-658-02476-3␟978-3-658-02477-2	Language material	2013			ger		Leseförderung aus Lehrersicht - eine qualitativ-empirische Untersuchung professionellen Wissens	Scherf, David
166497983	495 S	495	Includes bibliographical references (p. [476]-480) and index			978-1-57912-747-3␟1-57912-747-9	Language material	2007	USA	New York : Black Dog & Leventhal Publishers	eng	Kelly, Cynthia C.	The Manhattan project - the birth of the atomic bomb in the words of its creators, eyewitnesses, and historians	
163965315	413 p	413				2-7298-2788-9	Language material	2006		Paris : Ellipses	fre	Samueli, Jean-Jacques␟Boudenot, Jean-Claude	30 ouvrages de mathématiques qui ont changé le monde -	
417322542	506 p	506	gevmhs MHS 520(091) SAM␟2			978-2-7298-5195-8	Language material	2010	Occident	Paris : Ellipses	fre	Boudenot, Jean-Claude	Les livres d'astronomie qui ont changé la vision de l'Univers -	Samueli, Jean-Jacques
327504528	783 S	783	Lizenzausg. des Klett-Cotta Verlags, Stuttgart␟Surfaces and essences			978-3-534-26453-7	Language material	2014		Darmstadt : WBG, Wissenschaftliche Buchgesellschaft	ger	Sander, Emmanuel␟Held, Susanne	Die Analogie - das Herz des Denkens	Hofstadter, Douglas R. (1945-)
29160448X	391 S	391				3-451-19822-3	Language material	1985		Freiburg im Breisgau : Herder	ger	Ditfurth, Hoimar von␟Walter, Rudolf	Im Bann der Natur -	
290281148	244 S	244	1900118936␟dea␟ps␟NB068-2000␟nt	Ausgabe␟Belletristische Darstellung␟Anthologie		3-88132-025-3	Language material	1977		Fischerhude : Verlag Atelier im Bauernhaus	ger	Stock, Wolf-Dietmar␟Schütt, Peter␟Konietzny, Gerda	Frieden & Abrüstung - ein bundesdeutsches Lesebuch	
275738965	XV, 326 S	326	Zugleich: Diss. Univ. München, 2010␟Diss. Univ. München, 2010␟Literaturverz	Hochschulschrift		978-3-643-90338-9	Language material	2013		Zürich [etc.] : LIT-Verlag	eng		The word in the word - literary text reception and linguistic relativity	Zank, Aprilia
280158920	952 S	952	Literaturverz. S. 945 - 952	Quelle		3-458-16988-1	Language material	1999	Deutsch␟Deutschland	Frankfurt am Main : Insel-Verlag	ger	Ueding, Gert (1942-)	Deutsche Reden von Luther bis zur Gegenwart -	
315103132	783 S	783	"Literaturangaben␟Includes bibliographical references and index␟Surfaces and essences: analogy as the fuel and fire of thinking␟Mensch schlägt Maschine: eine fulminante Kritik des digitalen Zeitalters Sie sind der Treibstoff und das Feuer unseres Denkens: In den Analogien liegt für Douglas Hofstadter und Emmanuel Sander der Urquell unserer Kreativität. Nur durch sie finden wir uns in der Welt zurecht - und sind obendrein viel intelligenter als Computer... Sie steigen in einen Aufzug, mit dem Sie noch nie zuvor gefahren sind. Wissen Sie, was Sie tun müssen, um nach oben zu kommen? Natürlich - und der Grund dafür sind die Analogien: Der Aufzug funktioniert wie alle anderen Aufzüge. Alles, was wir wissen, setzen wir in Beziehungen und schaffen es dadurch, Ähnlichkeiten zu entdecken, uns im Chaos der Welt zurechtzufinden. Diese Ähnlichkeiten machen wir uns täglich und meist ganz unbewusst im Umgang mit Neuem und Fremdem zunutze. Wie dieses Feuerwerk des Denkens ""funktioniert"", das zeigen Douglas Hofstadter, brillanter Autor und Pulitzer-Preisträger, und der Psychologe Emmanuel Sander. Sie nehmen uns mit auf eine abenteuerliche Reise in die Welt der Sprache und des Geistes - und sie zeigen uns, warum Gedanken ohne Einfluss der Vergangenheit undenkbar sind. Ein inspirierendes Lesevergnügen! (Quelle: buchkatalog.de)"			978-3-608-94619-2	Language material	2014		Stuttgart : Klett-Cotta	ger	Sander, Emmanuel	Die Analogie - das Herz des Denkens	Hofstadter, Douglas R. (1945-)
27371886X	526 S	526		Belletristische Darstellung␟Aufsatzsammlung			Language material	1957	Germany␟Allemagne␟Deutschland	Berlin : Verlag Neues Leben	ger		Unser Deutschland - ein Buch für alle, die es lieben	Victor, Walther
29405068X	8 vols	8	"Addition to ""The dictionary of scientific biography"" publ. between 1970 and 1990 in 18 vols.␟Includes bibliographical references and index"	Wörterbuch␟Biographie␟Verzeichnis␟Biografie		978-0-684-31320-7 (set)␟978-0-684-31321-4 (vol. 1)␟978-0-684-31322-1 (vol. 2)␟978-0-684-31323-8 (vol. 3)␟978-0-684-31324-5 (vol. 4)␟978-0-684-31325-2 (vol. 5)␟978-0-684-31326-9 (vol. 6)␟978-0-684-31327-6 (vol. 7)␟978-0-684-31328-3 (vol. 8)	Language material	2008		Detroit : Scribner's, a part of Gale Cengage Learning	eng	Koertge, Noretta␟American Council of Learned Societies,	New dictionary of scientific biography -	
30626675X	XVIII, 566 p., 16 p	566				978-981-4316-39-2	Language material	2012		Singapore : Pan Standford	eng	Mompart, Jordi	Applied bohmian mechanics - from nanoscale systems to cosmology	Oriols, Xavier
168001047	6 vols. (5988 S.)	6		Wörterbuch␟Lexikon		978-3-540-68831-0␟3-540-68831-5␟978-3-540-68832-7 (eBook)	Language material	2009		Berlin : Springer	eng		Historical encyclopedia of natural and mathematical sciences -	Ben-Menahem, Ari (20. Jht)
262905256	251 S	251		Beispielsammlung		3-7064-0828-7	Language material	2001			ger		Lila Kühe leben länger - PR-Gags, die Geschichte machten	Cornelsen, Claudia
262798433	514 p	514	Includes bibliographical references (p. [501]-503) and index	Biografie		978-0-19-533611-5	Language material	2008			eng		Archimedes to Hawking - laws of science and the great minds behind them	Pickover, Clifford A.
27520314X	584 S	584	Bibliographie S. 568-575	Anthologie			Language material	1968	Deutschland		ger	Seydel, Heinz	Welch Wort in die Kälte gerufen - die Judenverfolgungne des dritten Reiches im deutschen Gedicht	
368452565	344 Seiten	344		Lehrmittel␟Lesebuch␟Schulbuch␟Anthologie		978-3-8436-0682-0␟3-8436-0682-X␟9783843606820	Language material	2016			ger	Halbfas, Hubertus (1932-) [Herausgeber]	Das Menschenhaus - Gedächtnis der Zeiten	
17453258X	3 vols	3	La Jolla, CA : Neural Information Processing Systems			978-1-61567-911-9	Language material	2009		Red Hook, NY : Curran	eng	IEEE Conference on Neural Information Processing Systems,	23rd Annual Conference on Neural Information Processing Systems 2009 - December 7-10, 2009, Vancouver, B.C., Canada	
170581888	1 Band	1				978-0-8194-7989-1	Language material	2010		Bellingham, Washington : SPIE	eng	Becker, Holger␟SPIE,	Microfluidics, bioMEMS, and medical microsystems VIII - 25-27 January 2010, San Francisco, California, United States	
170387364	313 S	313	"Oben auf der Titelseite: AANA advanced arthroscopy␟DVD inside. - ""The supporting DVD demonstrates the surgical techniques ... "" p. XI␟Includes bibliographical references"	Aufsatzsammlung		978-1-4377-0705-2␟1-4377-0705-X	Language material	2010		Philadelphia, Pa : Saunders/Elsevier	eng	Savoie, Felix H.	The elbow and wrist -	
180343041	434 S	434					Language material	1954		Rudolstadt : Greifenverlag	ger	Dietz, Karl	Der Greifenalmanach - zum 70. Geburtstag Lion Feuchtwangers und zum 35jährigen Bestehen des Greifenverlages	
272268755	213 S	213		Einführung		978-3-486-70532-4␟3-486-70532-6	Language material	2011		München : Oldenbourg	ger		Bedeutende Theorien des 20. Jahrhunderts - Relativitätstheorie, Kosmologie, Quantenmechanik und Chaostheorie	Kinnebrock, Werner
276996887	167 S	167	Aus dem Poln. übers.			978-3-642-17704-0	Language material	2011			eng		Philosophy in science - an historical introduction	Heller, Michael
305476831	893 S	893	Includes bibliographical references	Aufsatzsammlung␟Festschrift		978-1-4614-3497-9 (cased)␟1-4614-3497-1 (cased)␟978-1-4614-3498-6 (ebook)	Language material	2012		New York : Springer	eng	Rassias, Themistocles M. (1951-)␟Pardalos, Panos M. (1954-)	Nonlinear analysis - stability, approximation, and inequalities : in honor of Themistocles M. Rassias on the occasion of his 60th birthday	
31930213X	268 S	268		Einführung		978-3-527-41235-8␟3-527-41235-2	Language material	2014			ger		Physik für alle -	Pohl, Martin
264547268	295 p	295	Includes bibliographical references and index	Quelle		978-1-4039-9829-3␟1-4039-9829-9␟978-1-4039-9830-9␟1-4039-9830-2	Language material	2008	USA␟Great Britain␟United States		eng		Modernism - a sourcebook	Matthews, Steven
291600417	251 S	251	Alle Beiträge mit englischem und französischem Paralleltext	Bildband␟Führer		978-3-932831-37-9	Language material	2009	Sankt Gallen␟Sankt Gallen (Kanton)␟Kanton Sankt Gallen␟Sankt Gallen	München : Kunstverlag Josef Bühn	ger	Dalsum, Wayne van	Stadt und Kanton St. Gallen - innovativer Wirtschaftsstandort und Kulturraum	
258903732	392 S	392	Includes bibliographical references	Études diverses␟Aufsatzsammlung		978-3-531-17632-1␟3-531-17632-3	Language material	2012			ger	Dernbach, Beatrice	Handbuch Wissenschaftskommunikation -	
177041129	4 vols	4	Includes bibliographical references and index␟Vol. 1␟Senda Berenson Abbott - Susan Estrich␟Vol. 2␟Max Factor - Hedy Lamarr␟Vol. 3␟Norman Lamm - Solomon Schechter␟Vol. 4␟Béla Schick - Abner Zwillman, appendixes, indexes	Lexikon		978-1-58765-741-2 (set : alk. paper)␟1-58765-741-4 (set : alk. paper)␟978-1-58765-742-9 (vol. 1 : alk. paper)␟1-58765-742-2 (vol. 1 : alk. paper)␟978-1-58765-743-6 (vol. 2 : alk. paper)␟1-58765-743-0 (vol. 2 : alk. paper)␟978-1-58765-744-3 (vol. 3 : alk. paper)␟1-58765-744-9 (vol. 3 : alk. paper)␟978-1-58765-745-0 (vol. 4 : alk. paper)␟1-58765-745-7 (vol. 4 : alk. paper)	Language material	2011	USA␟Kanada	Pasadena, Calif : Salem Press	eng	Medoff, Rafael	Jewish Americans -	
277770955	362 S	362		Briefsammlung␟Anthologie		978-3-940432-25-4	Language material	2008	Deutsches Sprachgebiet␟Deutsches Sprachgebiet	Berlin : Berlin University Press	ger	Görner, Rüdiger	Demnächst mehr - Das Buch der Briefe - deutschsprachige Briefe aus vier Jahrhunderten	
167031945	2 vols	2		Aufsatzsammlung␟Handbuch␟Lexikon		978-3-938793-92-3 (Set) : Gb. : EUR 398.00, EUR 398.00 (AT)	Language material	2008		Frankfurt : Ontos Verlag	eng	Weber, Michel	Handbook of Whiteheadian process thought -	
258859008	2 Bände (966 S.)	2	Bd. 1: A-K ; Bd. 2: L-Z␟Das Handbuch bietet eine Dokumentation von Kunstzitaten in literarischen Texten der Moderne. Als 'Kunstzitat' gilt dabei der Verweis auf ein nichtfiktives Kunstwerk, sei es als explizite Nennung oder Beschreibung, sei es als verdeckte Anspielung oder strukturelle Analogie. Lexikonartige Beiträge stellen die spezifischen Formen dieser Kunstzitation bei 250 deutschsprachigen Autorinnen und Autoren vor. Exemplarische Textstellen werden angegeben, die betreffenden Kunstwerke abgebildet. Bibliografien der Primär- und Sekundärliteratur ergänzen die Autorenartikel. Ein Register von rund 3500 Datensätzen macht umgekehrt ersichtlich, welche Schriftstellerinnen und Schriftsteller sich auf ein bestimmtes bildkünstlerisches Werk beziehen. Eine Fülle empirischen Materials ist damit erschlossen und steht sowohl literatur- als auch kunstwissenschaftlichen Untersuchungen erstmals systematisch zur Verfügung␟labcud UPA 83701␟2	Dictionnaires allemands␟Wörterbuch␟Ouvrages illustrés␟dictionnaire␟Lexikon		978-3-11-020500-8␟3-11-020500-9	Language material	2011		Berlin : De Gruyter	ger	Fliedl, Konstanze	Handbuch der Kunstzitate - Malerei, Skulptur, Fotografie in der deutschsprachigen Literatur der Moderne	
166190810	xviii, 326 p	326				81-8028-033-0	Language material	2008	Indien␟India	New Delhi : Chronicle Books	eng	Chaudhuri, Sukanta (1950-)	The art of the intellect - uncollected English writings of Sudhindranath Datta	Datta, Sudhindranath
163977399	692 S	692				3-540-46246-5␟978-3-540-46246-0␟978-3-540-46247-7 (eBook)	Language material	2006		Berlin : Springer	eng	Smith, Ian F.C.␟European Group for Intelligent Computing in Engineering, [International Workshop]	Intelligent computing in engineering and architecture - revised selected papers	
163229066	1 vol	1				0-8194-6132-6	Language material	2006		Bellingham, Washington : SPIE	eng	Conchello, José-Angel␟SPIE, The International Society for Optical Engineering,	Three-dimensional and multidimensional microscopy: image acquisition and processing XIII - 24-26 January 2006, San Jose, California, USA	
161564992	2 Bände	2				3-527-31088-6␟978-3-527-31088-3␟978-3-527-61122-5 (eBook)	Language material	2006		Weinheim : WILEY-VCH	eng	Dermietzel, Rolf	Blood-brain barriers - from ontogeny to artificial interfaces	
172927226	99 S	99	Diss. Univ. Bern, 2011				Language material	2011		Bern	eng		Search for supersymmetry signatures in high-energy proton-proton collisions with the ATLAS experiment -	Topfel, Cyril
168596075	1 Band	1				978-0-8194-7453-7	Language material	2009		Bellingham, Washington : SPIE	eng	Wang, Wanjun␟SPIE,	Microfluidics, BioMEMS, and medical microsystems VII - 26-28 January 2009, San Jose, California, United States	
167959026	xviii, 825 p	825	Includes bibliographical references and index	Aufsatzsammlung		978-1-4160-4220-4 (hbk.) : £88.99␟1-4160-4220-2 (hbk.) : £88.99	Language material	2009		Philadelphia, Pa : Mosby/Elsevier	eng	Eisele, David W.␟Smith, Richard V.	Complications in head and neck surgery -	
